Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,EmailBouncedReason,EmailBouncedDate,Jigsaw,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
75d90215-0b26-44bf-9b00-6340f9dd356e,2abf4046-f276-4323-b517-a0d3670c1c3c,Hollis,Hayley,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3938,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+506@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
7dee5925-e4bc-4176-9bee-8dcc0788e4d5,7d2e6360-6e27-4a50-8133-214d94c5ee2b,Clayborn,Dorris,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4058,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+849@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d2a49fcb-b526-4da9-a046-7bbb94360687,c8911010-8a55-408f-951f-f75e1d3dc1e0,Denys,Gerrie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(440)475-1491,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+352@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a599e221-851a-4cbc-9994-93ff40ae3387,a5808686-2e53-498a-99f9-76ad6fbf2148,Antin,Annabel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(214) 908-0898,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+324@gmail.com,"Executive Vice President, CFO",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
07f215c1-2979-4196-a799-09f92c765d1f,b85c8e41-4a41-4618-97ea-7274a096cddf,Brandyn,Kath,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+559@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
3b9552c7-4275-4f84-8aa7-3ed1352bb0db,80c41bd0-93f9-427f-813d-d39f48fec3fc,Matthew,Moira,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+720@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
21219e34-d308-4011-8072-8ce6cc64fd7c,ac826874-e3aa-495e-b502-5ef02a432dd3,Baron,Melanie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(252) 525-1579,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+450@gmail.com,"EVP, Ops and Technology",#N/A,#N/A,#N/A,1976-01-08,"Meg McCarthy is Executive Vice President, Operations and Technology. She is responsible for information technology, service operations and global security for Aetna. She is a member of Aetna’s Executive Committee, the senior governing body of the company, reporting directly to Aetna's Chairman and CEO Mark T. Bertolini.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
86316b49-9036-47b3-a8bb-55026f62ac54,2f3fa1a1-2e00-427d-a8ee-6b03de4507da,Talbot,Kaleena,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+705@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
58631d9e-572a-4a5d-92c0-776f23842e6e,1a573f48-05a0-44cb-a56b-57ea7656f39c,Brewer,Lizette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(385) 941-5704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+457@gmail.com,SVP,#N/A,#N/A,#N/A,1974-02-04,"Mr. Chovanec was elected Senior Vice President in June 2014. He heads the Company’s Fundamentals/Supply Appraisal Team which was formed in 2010 and is responsible for the evaluation of the key supply and demand trends around the Company’s five business lines: Natural Gas, Natural Gas Liquids, Crude Oil, Refined Products and Petrochemicals. These analyses are used in our commercial activities and in evaluating capital investment opportunities.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ea9bcec9-3989-46ad-9cc1-b749a8e1cb0f,fc2df351-c5cd-4f96-9ffb-28bfc78369ef,OldLastName,Acme,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7193039700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,aog@acme.co,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly Demo TSO,#N/A,#N/A,false,false,A
14af0094-82b2-4b54-9305-306e239c4379,948f9374-827e-4f4e-a72e-f9655492def0,Cos,Lynne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0113,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+296@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
40ba01db-1e8d-42c4-b1d3-7970ed717f11,a1890d21-49bb-4f6d-bae0-08e3d97a5ba6,Ase,Christen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+41 22 343 80 14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+564@gmail.com,"Vice President, IT",#N/A,#N/A,#N/A,1975-12-08,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
924c0b6f-5463-4003-81b1-59c698d679ee,6345b41c-37db-4372-9951-63e6767ee818,Nick,Luise,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4077,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+19@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
fb994964-64c7-41dd-bb9e-0d9349d74b9f,0e2a83d2-ff5c-42a2-84f2-24d764fd17ff,Cammy,Audrie,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4059,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+850@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
b2286ee1-2f1c-4b57-b0f0-81c78f865bef,20376e24-0923-421b-a433-13354d96ceea,Trumaine,Jacqueline,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3923,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+440@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
506ef6ec-4492-4e5b-b0ba-17de4316a0b5,0cdf64ce-274f-4bd9-b78b-469d1950137b,Bryn,Garland,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(202) 409-1770,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+388@gmail.com,"Executive Vice President, Deputy Group General Counsel",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
4ff1fd13-0245-4bad-8cbd-66fd9c8328f7,49bc1314-433d-42ba-8a73-ce3c9291ec43,Davey,Abbi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(121) 869-9204,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+599@gmail.com,Co-Chair and Trustee,#N/A,#N/A,#N/A,#N/A,"Bill Gates shapes and approves foundation strategies, advocates for the foundation’s issues, and sets the organization’s overall direction.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
4e25f7e5-6437-4064-b306-ad3e2354e8bb,6e673ee8-964b-4f68-a02f-800eb1626c4e,Ramsay,Anjanette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0112,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+215@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a93ff7e6-79af-4042-863f-827a598994e3,65f4a2d0-6045-4e23-a2d0-19bf6ee5c22b,Tim,Marylinda,#N/A,13 Joshua Cl,Bibra Lake,WA,6163,Australia,#N/A,#N/A,#N/A,13 Joshua Cl,Bibra Lake,WA,6163,Australia,#N/A,#N/A,#N/A,(08) 8051 6477,(08) 8051 6477,0416 484 426,#N/A,#N/A,(08) 8051 6477,#N/A,jmanningcongagdo+783@gmail.com,EVP Business Development,Business Development,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
fce29e37-bc06-41ef-a32e-fc63b694e3ca,c3ef52d4-e312-4235-9d1e-421d99fcb4c0,Brigg,Clarinda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+491@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
04e84804-592a-4c03-9daa-a9a142dc3861,e52e6127-c45f-432f-9ee3-3d865beeb6c0,Towny,Allissa,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 8040 8350,(03) 8040 8350,0422 392 143,#N/A,#N/A,(03) 8040 8350,#N/A,jmanningcongagdo+41@gmail.com,"SVP, Marketing",Marketing,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a2954b52-95fb-4087-b84a-3429361d0cc9,c7ae301e-2153-48bd-9bcd-1b01b241b206,Toiboid,Candra,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,81 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+172@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
2c1a4fef-b964-4371-92e8-8c5de0b0cff5,6d119add-f344-4c86-91f9-27d5df10f371,Adrien,Almeda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(290) 294-7654,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+339@gmail.com,"EVP, Human Resources",#N/A,#N/A,#N/A,#N/A,"Jorge L. Figueredo is Executive Vice President of Human Resources of McKesson Corporation. The responsibilities of this position include talent acquisition, training and organizational development, compensation and benefits, diversity, community relations, and corporate communications and branding.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
6e83f748-8ec6-479b-99ab-794d1c933ae5,581eadc9-b91c-47c5-a295-07441ddc5295,Browsecat,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(028) 325-6428,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Rouster and Sideways is the leader in Insurance in Woollahra,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ec2c31f1-76fe-42fb-8a65-eae97f822fd5,ac6293aa-a845-412a-8e3b-bd33050884cc,Browsedrive,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Wernham Hogg is the leader in Telecommunications,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5dc7c63b-1990-40eb-8d21-6596c280565f,6354cce7-66de-4148-b05d-8ae5c7e08506,Morgen,Darlene,Ms.,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3401 E Bromley Ln,Brighton,Colorado,80601,USA,#N/A,#N/A,#N/A,(719) 568-9547,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+183@gmail.com,Client,#N/A,#N/A,#N/A,1990-03-16,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
062bb0c6-ab8a-4261-9944-9a1cecdeef3f,fa2a446a-07ac-455d-b27b-3477f07d9466,Seth,Jena,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(650) 111-3465,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+180@gmail.com,Director,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
62ca7ad6-c360-4fbf-ad59-7f6469f823ac,7f014c7e-992d-489b-a5e4-89c33686c37a,Chariot,Ofilia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(051) 212-3456,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+557@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
675aed2c-0ead-47c8-ba25-a47ddfe60221,c4890aeb-41b8-4a9a-87c2-50904f4793f8,Anselm,Ketty,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,87 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+163@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
8c2fa2e7-e96c-4b27-9d35-a8484dc5c25b,a890f36a-cfef-4fa8-85fc-8ce2134d92fa,Murdoch,Almeria,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,45 Spring Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 6230 6018,(03) 6230 6018,0418 452 628,#N/A,#N/A,(03) 6230 6018,#N/A,jmanningcongagdo+736@gmail.com,Account Executive,Sales,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
96c2f8f9-ad83-40a3-88f9-e6760a5e7267,be4c551a-2110-497b-9608-fc23b06e0c1e,Cyrus,Trudey,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+712@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cf6328f3-da7f-463f-9d6d-1fc44745c997,83792156-9c31-40ad-92f1-b831b669cd77,Guy,Lilllie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(986) 889-3591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+467@gmail.com,Group VP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
f158ab6f-156c-4b93-9bda-fac5b884bdde,478d8a30-9e36-4e62-a616-84326c2d872c,Lamont,Camila,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+855@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
78b44342-999b-40e1-b6e5-875aef5f9a34,f66e5c0c-3c13-4b89-b183-f7b012fc9a40,Innis,Eada,#N/A,347-359 Milperra Road,Bankstown Airport,NSW,2041,Australia,#N/A,#N/A,#N/A,347-359 Milperra Road,Bankstown Airport,NSW,2041,Australia,#N/A,#N/A,#N/A,(02) 8975 6304,(02) 8975 6304,0420 299 648,#N/A,#N/A,(02) 8975 6304,#N/A,jmanningcongagdo+142@gmail.com,"Director, Customer Service",Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
dd8f61da-d4c8-4cba-9f98-2a7c93f0f453,dc57a529-90f0-4cec-80e2-cc49da0dc2cb,Eziechiele,Roshelle,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 6509 6659,(03) 6509 6659,0422 284 793,#N/A,#N/A,(03) 6509 6659,#N/A,jmanningcongagdo+5@gmail.com,"VP, Facilities",Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
0e021714-6c61-402e-b330-300bb8adf049,6ee77635-4205-40de-97a6-09b9aa67d699,Amby,Darelle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+153@gmail.com,SVP - Development,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cc514402-b3f0-470d-ac52-9f18739f106f,0cdf64ce-274f-4bd9-b78b-469d1950137b,Mario,Francesca,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(615) 569-8526,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+455@gmail.com,"Executive Vice President, Chief Communications Officer",#N/A,#N/A,#N/A,1975-01-07,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
43fbc24d-92ec-4653-9103-d67f77670482,cbeec1b0-834c-4fcf-92ca-14fa09b2a177,Elvyn,Ivett,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(542) 214-0449,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+539@gmail.com,"President, Services",#N/A,#N/A,#N/A,#N/A,"Trish Walker is the president of services for Best Buy Co. Inc. In this role, she oversees all services in stores, online and in customers’ homes. That includes the Geek Squad, a national tech-support organization with more than 20,000 agents dedicated to helping customers learn about and enjoy their technology, as well as the company’s service plan portfolio and customer care.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a42d57a5-4e23-45f7-9a27-de4789b1b2c9,8405ff7a-1b8b-4f98-862e-0595717941c7,Rice,Ada,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,500 South Capitol Avenue,Indianapolis,IN,46225,USA,#N/A,#N/A,#N/A,(134) 398-7929,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+730@gmail.com,Executive Vice President,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
73942589-b8ca-437c-8ea6-fdb481fa4ca0,de262055-40a5-44b0-893f-4433694d5773,Byron,Emmalynne,#N/A,140 Diagonal Rd,Warradale,SA,5046,Australia,#N/A,#N/A,#N/A,140 Diagonal Rd,Warradale,SA,5046,Australia,#N/A,#N/A,#N/A,(08) 7332 8308,(08) 7332 8308,0417 138 538,#N/A,#N/A,(08) 7332 8308,#N/A,jmanningcongagdo+55@gmail.com,Owner,CEO,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
63343710-e290-4034-85ee-74e74a122c8d,6345b41c-37db-4372-9951-63e6767ee818,Beauregard,Moyra,#N/A,28 Besline St,Kuraby,QLD,4112,Australia,#N/A,#N/A,#N/A,28 Besline St,Kuraby,QLD,4112,Australia,#N/A,#N/A,#N/A,(07) 8371 6115,(07) 8371 6115,0430 758 166,#N/A,#N/A,(07) 8371 6115,#N/A,jmanningcongagdo+742@gmail.com,"VP, IT Operations",IT,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c6d34bd4-5df6-47fd-baf5-cf66ee0788e4,938245f0-fc3d-423f-8623-f06fb653884e,Johan,Daile,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(632) 592-3317,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+399@gmail.com,EVP & Chief Legal & Business Officer,#N/A,#N/A,#N/A,#N/A,"John G. Chou is Executive Vice President and Chief Legal & Business Officer with responsibility for strategy, business development, innovation, information technology, legal and compliance. Prior to being named to his current position in June 2017, Mr. Chou was Executive Vice President and General Counsel of AmerisourceBergen Corporation. Before joining AmerisourceBergen in 2002, he was a partner with the law firm of Eckert Seamans Cherin & Mellott.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
25add177-a690-488d-8fc4-c595fdf0653a,c7ae301e-2153-48bd-9bcd-1b01b241b206,Osborn,Aigneis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,81 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+174@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
73066d71-4a09-44d0-83e0-684b5a0665fa,b181595c-ed58-4a1c-8b59-f79a309604ff,Verney,Rasia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(377) 490-1718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+335@gmail.com,Senior Vice President of Operations,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
79cefa3e-910a-45e7-aee8-c662399a46c4,4bc4be38-5479-40fd-8ca7-57edbb2f3ae0,Hillyer,Ivory,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2001 Blake Street,Denver,CO,80205,USA,#N/A,#N/A,#N/A,(239) 553-2559,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+37@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"As CEO of Delta Air Lines, Ed Bastian’s primary responsibility is to champion the company’s employee-driven, customer-focused culture and inspire the spirit of innovation that is the foundation of Delta’s success.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
